,geoid10,score10,se10
46010,36081006201,0.53764504,0.029876199
46011,36081006202,0.47243381,0.022878421
46012,36081006300,0.4639937,0.014865783
46013,36081006501,0.48513496,0.019937895
46014,36081006502,0.47901824,0.022021921
46015,36081006900,0.49486557,0.021234229
46016,36081007100,0.4741936,0.020777596
46017,36081007300,0.49600172,0.020550435
46018,36081007500,0.46466991,0.022676481
46019,36081007700,0.42144975,0.033900995
46020,36081007900,0.44018194,0.019756362
46021,36081008100,0.42766085,0.046625338
46022,36081008300,0.46460381,0.020881517
46023,36081008500,0.37376675,0.02884734
46024,36081008600,0.50411695,0.027178708
46025,36081008700,0.33589447,0.0096575879
46026,36081008800,0.53193599,0.030535901
46027,36081009100,0.44929942,0.026565418
46028,36081009400,0.48155287,0.019084664
46029,36081009500,0.51068664,0.02775226
46030,36081009600,0.50060534,0.018842824
46031,36081009700,0.50112814,0.025730977
46032,36081009800,0.48977396,0.018823935
46033,36081010000,0.46587914,0.01985975
46034,36081010100,0.55393583,0.02894518
46035,36081010200,0.46870998,0.023799594
46036,36081010300,0.50365585,0.021482082
46037,36081010400,0.48266459,0.018223144
46038,36081010500,0.49347115,0.015599044
46039,36081010600,0.49269232,0.016593361
46041,36081010800,0.4688766,0.019974301
46042,36081011000,0.49232361,0.0197841
46043,36081011100,0.5343138,0.027521735
46044,36081011200,0.50428158,0.026595032
46045,36081011300,0.51235056,0.017558377
46046,36081011400,0.46847185,0.030386407
46047,36081011500,0.50181234,0.026310466
46048,36081011600,0.46313378,0.023778016
46049,36081011700,0.51478481,0.022632832
46050,36081011800,0.48114586,0.021625629
46051,36081011900,0.43997586,0.028591681
46052,36081012000,0.49554315,0.023082672
46053,36081012100,0.55806559,0.027042598
46054,36081012200,0.480964,0.018492905
46055,36081012301,0.45212629,0.02867919
46056,36081012400,0.49021983,0.018361421
46057,36081012500,0.52336955,0.034333862
46058,36081012601,0.42084873,0.020480115
46059,36081012602,0.45905516,0.021623394
46060,36081012800,0.51792836,0.032153133
46061,36081013000,0.55625391,0.032144878
46062,36081013200,0.45700666,0.029791346
46063,36081013400,0.57047725,0.018362617
46064,36081013500,0.6124897,0.064706348
46065,36081013600,0.49094391,0.032540333
46066,36081013700,0.50982982,0.04299568
46067,36081013800,0.49634048,0.023037296
46068,36081014000,0.53175092,0.021719348
46069,36081014100,0.4864642,0.029350977
46070,36081014201,0.43697813,0.012971602
46071,36081014202,0.46310323,0.020379417
46072,36081014300,0.45328492,0.017652646
46073,36081014400,0.45827246,0.022970421
46074,36081014500,0.47392175,0.032403376
46075,36081014700,0.53598976,0.027198425
46076,36081014800,0.47208643,0.021873079
46077,36081014900,0.51941019,0.023794049
46078,36081015000,0.49746802,0.021276591
46079,36081015100,0.5493384,0.027691336
46080,36081015200,0.40127373,0.018410489
46081,36081015300,0.50193125,0.029709319
46082,36081015400,0.51657099,0.020328358
46083,36081015500,0.54087955,0.02746883
46084,36081015600,0.48816401,0.017648907
46085,36081015700,0.47176859,0.029480964
46086,36081015801,0.44347951,0.015559823
46087,36081015802,0.47461486,0.013393435
46088,36081015900,0.44163519,0.020430632
46089,36081016100,0.49954629,0.024483144
46090,36081016300,0.45388624,0.013646219
46091,36081016400,0.45573598,0.015698442
46092,36081016600,0.46349272,0.016513223
46093,36081016800,0.47040758,0.019602688
46094,36081016900,0.5004369,0.020775734
46095,36081017000,0.41296148,0.018797487
46097,36081017200,0.45025897,0.021930657
46098,36081017400,0.42926306,0.020442568
46099,36081017600,0.42215231,0.021032769
46100,36081017800,0.37331977,0.020882674
46101,36081017900,0.44731671,0.032156833
46102,36081018000,0.40980825,0.030510133
46103,36081018101,0.48624197,0.016406359
46104,36081018102,0.47776902,0.0212681
46105,36081018200,0.37762299,0.017673699
46106,36081018300,0.48295581,0.016036529
46107,36081018401,0.32275501,0.015354414
46108,36081018402,0.37736991,0.020993683
46109,36081018501,0.52872622,0.023197113
46110,36081018502,0.50505662,0.018589174
46111,36081018600,0.38754165,0.022583865
46112,36081018700,0.50982237,0.026156103
46113,36081018800,0.42807713,0.030517325
46114,36081018900,0.52504313,0.021404747
46115,36081019000,0.36261621,0.018775187
46116,36081019200,0.39801213,0.021227596
46117,36081019400,0.36879703,0.016181134
46118,36081019600,0.36603636,0.015409914
46119,36081019800,0.36834404,0.01574523
46120,36081019900,0.45314091,0.039404929
46121,36081020200,0.40973559,0.026284125
46122,36081020400,0.39951214,0.020741677
46123,36081020500,0.46204585,0.037398469
46124,36081020600,0.42502213,0.022325866
46125,36081020800,0.41207978,0.02104453
46126,36081021200,0.49928346,0.018819448
46127,36081021400,0.50840634,0.013909015
46128,36081021600,0.51786673,0.019775523
46130,36081022001,0.50207311,0.018486498
46131,36081022002,0.546821,0.018170996
46133,36081023000,0.5530948,0.02903454
46134,36081023200,0.50225037,0.017605802
46135,36081023500,0.45479062,0.010832736
46136,36081023600,0.46540245,0.019110598
46137,36081023800,0.41454789,0.01139914
46138,36081024000,0.43195856,0.012445651
46139,36081024300,0.5221408,0.019652952
46140,36081024500,0.53537047,0.022901196
46141,36081024700,0.5605793,0.034971811
46142,36081024900,0.50189042,0.019644728
46143,36081025100,0.47349852,0.01808173
46144,36081025301,0.535326,0.01813974
46145,36081025302,0.52718401,0.022410581
46146,36081025400,0.33585402,0.0089972699
46147,36081025500,0.53753221,0.032684304
46148,36081025700,0.58053547,0.035733584
46149,36081025800,0.33135054,0.016209528
46150,36081025900,0.48973417,0.020121682
46151,36081026000,0.33471584,0.017682772
46152,36081026100,0.50240028,0.012541342
46153,36081026200,0.31903002,0.022727747
46154,36081026300,0.45606178,0.015428506
46155,36081026400,0.3474043,0.019209748
46156,36081026500,0.511334,0.016720742
46157,36081026600,0.37104058,0.022644402
46158,36081026700,0.52640933,0.014460646
46159,36081026901,0.48868284,0.014514292
46160,36081026902,0.48671207,0.016015124
46161,36081027000,0.3787421,0.021801662
46162,36081027100,0.49049109,0.01107878
46163,36081027200,0.34634417,0.018955547
46164,36081027300,0.45719546,0.009974611
46165,36081027400,0.33649212,0.016889233
46166,36081027500,0.47502556,0.014198268
46167,36081027600,0.34269631,0.030500172
46168,36081027700,0.46477014,0.012022257
46169,36081027800,0.33910796,0.016693095
46170,36081027900,0.4647131,0.014218462
46171,36081028000,0.33640394,0.019998891
46172,36081028100,0.49793911,0.015548678
46173,36081028200,0.37853715,0.026807491
46174,36081028300,0.47359446,0.013355006
46175,36081028400,0.36238319,0.018910717
46176,36081028500,0.48793411,0.021014225
46177,36081028700,0.49412951,0.016178759
46178,36081028800,0.35897142,0.014596262
46179,36081028900,0.49097812,0.017152486
46180,36081029100,0.5127396,0.015694739
46181,36081029300,0.56362468,0.037970509
46182,36081029400,0.38499495,0.014161594
46183,36081029500,0.55537778,0.024104355
46184,36081029700,0.54694986,0.031759746
46185,36081030600,0.39035445,0.016449915
46186,36081030902,0.50174761,0.015712993
46187,36081030903,0.53021181,0.016941825
46188,36081030904,0.5053733,0.024542725
46189,36081031700,0.47583616,0.021245815
46190,36081032000,0.39033809,0.015767675
46191,36081032700,0.4675746,0.019972075
46192,36081032800,0.36747566,0.019472055
46193,36081032900,0.51013994,0.020243393
46194,36081033000,0.36834654,0.012258467
46195,36081033401,0.39557397,0.018891282
46196,36081033402,0.37077564,0.0093757128
46197,36081033700,0.50184637,0.02078717
46198,36081033900,0.45378882,0.02073917
46199,36081034700,0.43940216,0.019513329
46200,36081035100,0.46793881,0.020013547
46201,36081035200,0.37512296,0.020330358
46202,36081035300,0.41516751,0.018836079
46203,36081035700,0.41649851,0.018726502
46204,36081035800,0.38737473,0.014950577
46205,36081036100,0.42656913,0.022518151
46206,36081036300,0.39422342,0.0207885
46207,36081036500,0.40138882,0.01773593
46208,36081036600,0.36184716,0.020319983
46209,36081036700,0.37104833,0.020879369
46210,36081036800,0.38051006,0.019849608
46211,36081037100,0.42111227,0.032288726
46212,36081037300,0.37478727,0.022915112
46213,36081037500,0.43284875,0.015230454
46214,36081037600,0.36281857,0.01213935
46215,36081037700,0.44173938,0.01785283
46216,36081037900,0.38586524,0.013504263
46217,36081038100,0.39727867,0.013646168
46219,36081038302,0.62747735,0.064222172
46220,36081038400,0.40541697,0.019492488
46221,36081039400,0.36721164,0.017116519
46222,36081039800,0.38681096,0.024243865
46223,36081039900,0.46751371,0.018658157
46224,36081040000,0.36916462,0.028665435
46225,36081040100,0.41360313,0.011802488
46226,36081040200,0.38437372,0.029518008
46227,36081040300,0.43853313,0.013064265
46228,36081040400,0.37033314,0.015233851
46229,36081040500,0.40416387,0.015898092
46230,36081040700,0.43383822,0.010905765
46231,36081040900,0.44264451,0.014798013
46232,36081041100,0.47639754,0.017324107
46233,36081041300,0.49644387,0.0193407
46234,36081041400,0.36288816,0.013469507
46235,36081041500,0.47572181,0.017836487
46236,36081042400,0.36203131,0.025865272
46238,36081042700,0.48431742,0.017404551
46239,36081043200,0.39322236,0.034109905
46240,36081043400,0.34607807,0.023515906
46241,36081043701,0.43800968,0.021140818
46242,36081043702,0.46175176,0.013593863
46243,36081043900,0.46883434,0.017104011
46244,36081044000,0.34259614,0.013177212
46245,36081044301,0.43863913,0.017819792
46246,36081044302,0.47314787,0.014413917
46247,36081044400,0.41419545,0.019149939
46248,36081044601,0.4034372,0.018999189
46249,36081044602,0.4370096,0.013656513
46250,36081044800,0.5561713,0.023060521
46251,36081045000,0.50751805,0.028969858
46252,36081045200,0.48403969,0.040767673
46253,36081045400,0.49767074,0.017365133
46254,36081045500,0.4225502,0.008130691
46255,36081045600,0.50353092,0.03989616
46256,36081045700,0.53652734,0.021925975
46257,36081045800,0.48038357,0.031798553
46258,36081045900,0.55514568,0.020140722
46259,36081046000,0.42597419,0.011325238
46260,36081046100,0.49881807,0.02064836
46261,36081046200,0.46639484,0.012318837
46262,36081046300,0.515755,0.018131346
46263,36081046400,0.39957657,0.047369931
46264,36081046500,0.45721042,0.018084368
46265,36081046600,0.48039296,0.026239853
46266,36081046700,0.46572018,0.012337004
46267,36081046800,0.46406215,0.015482814
46268,36081046900,0.47995722,0.010854588
46269,36081047000,0.49316418,0.016953895
46270,36081047100,0.49693719,0.018530205
46271,36081047200,0.49156734,0.02339112
46272,36081047300,0.51031625,0.019551277
46273,36081047500,0.53950602,0.020377204
46274,36081047600,0.56059963,0.045446783
46275,36081047800,0.49132165,0.018578129
46276,36081047900,0.56897902,0.016194521
46277,36081048000,0.47216764,0.020764615
46278,36081048100,0.51941448,0.014344664
46279,36081048200,0.45995221,0.031186499
46280,36081048300,0.54240209,0.018915446
46281,36081048400,0.47618872,0.014043535
46282,36081048500,0.54348707,0.018155957
46283,36081048900,0.56398147,0.035154849
46284,36081049200,0.4682208,0.01397688
46285,36081049301,0.50941157,0.036601055
46286,36081049302,0.48450229,0.033594999
46287,36081049500,0.61758876,0.052641962
46288,36081049600,0.47431386,0.020180687
46289,36081049700,0.56840563,0.029506478
46290,36081049900,0.56463963,0.019144341
46291,36081050000,0.39070711,0.013181785
46292,36081050201,0.39049286,0.027423991
46293,36081050202,0.40969953,0.02539053
46294,36081050400,0.39231199,0.022618966
46295,36081050500,0.60069495,0.046998449
46296,36081050600,0.34682727,0.022978298
46297,36081050700,0.6251111,0.035567194
46298,36081050800,0.37490311,0.019062754
46299,36081051000,0.40406427,0.02426428
46300,36081051100,0.60071307,0.036664896
46301,36081051200,0.40292728,0.019392187
46302,36081051300,0.54594165,0.034191601
46303,36081051500,0.53069222,0.03157882
46304,36081051600,0.35811472,0.019875959
46305,36081051700,0.51306593,0.03619799
46306,36081051800,0.377868,0.02003485
46307,36081052000,0.38721764,0.024343267
46308,36081052100,0.53140092,0.030890459
46309,36081052200,0.35419133,0.023957882
46310,36081052400,0.35403031,0.022942554
46311,36081052500,0.48845649,0.034986027
46312,36081052600,0.37188789,0.020011958
46313,36081052800,0.39117369,0.025162557
46314,36081053000,0.34763312,0.016898036
46315,36081053100,0.49279028,0.023524376
46316,36081053200,0.36177197,0.021212721
46317,36081053401,0.39708126,0.019327583
46318,36081053500,0.37411872,0.029371001
46319,36081053601,0.39048991,0.023102477
46320,36081053800,0.43178487,0.022863802
46321,36081053900,0.49471566,0.017424805
46322,36081054000,0.40185493,0.013904539
46323,36081054200,0.47618085,0.015042464
46324,36081054500,0.48357749,0.016299769
46325,36081054700,0.46825734,0.014768963
46326,36081054800,0.53511721,0.022518376
46327,36081054900,0.45308781,0.012451395
46328,36081055100,0.46708554,0.014940298
46329,36081055200,0.52611387,0.021814657
46330,36081055300,0.45514795,0.017583579
46331,36081055400,0.46438611,0.030223455
46332,36081055500,0.49522051,0.02053519
46333,36081055600,0.5138768,0.0270651
46334,36081055700,0.45369527,0.015982574
46335,36081055800,0.52047151,0.029896388
46336,36081055900,0.41734821,0.027630065
46337,36081056000,0.51362544,0.032232746
46339,36081056200,0.5756669,0.032877423
46340,36081056400,0.47760102,0.02689885
46341,36081056500,0.38567629,0.028590098
46342,36081056600,0.52854222,0.029858517
46343,36081056700,0.50128478,0.020878462
46344,36081056800,0.4274599,0.015001696
46345,36081057700,0.5426442,0.020081082
46346,36081057900,0.47648096,0.031693105
46347,36081058000,0.39957029,0.016306467
46348,36081058100,0.48568237,0.024609264
46349,36081058200,0.38926619,0.014614041
46350,36081058300,0.49021381,0.021379083
46351,36081058500,0.47027177,0.018031932
46352,36081058700,0.5152607,0.020239044
46353,36081058900,0.44552594,0.016535416
46354,36081059000,0.38211718,0.027922709
46355,36081059100,0.47782701,0.016006872
46356,36081059200,0.35937136,0.031305216
46357,36081059300,0.52391076,0.019680403
46358,36081059400,0.3908259,0.025572434
46359,36081059500,0.49910253,0.018779568
46360,36081059600,0.38837814,0.03134311
46361,36081059800,0.38783661,0.025284432
46362,36081059900,0.58704358,0.043228943
46363,36081060000,0.40889671,0.035584152
46364,36081060100,0.48951283,0.036193032
46365,36081060300,0.61876953,0.035702053
46366,36081060600,0.42962936,0.02715943
46367,36081060800,0.40849945,0.023975184
46368,36081061000,0.36077034,0.029731983
46369,36081061200,0.42220569,0.030518554
46370,36081061301,0.51992977,0.016510345
46372,36081061400,0.4360109,0.032529268
46373,36081061601,0.40187243,0.025333874
46374,36081061602,0.41677231,0.03353126
46375,36081061800,0.39625013,0.031198485
46376,36081061900,0.51625657,0.027483292
46377,36081062000,0.34454975,0.025419453
46378,36081062100,0.53515565,0.027358068
46379,36081062200,0.39129299,0.027949991
46380,36081062300,0.43295866,0.041290913
46381,36081062500,0.53456414,0.030167548
46382,36081062600,0.35895619,0.01811165
46383,36081062700,0.52601171,0.027529705
46384,36081062900,0.52103633,0.02386255
46385,36081063000,0.42237028,0.025899874
46386,36081063200,0.41116363,0.021622619
46387,36081063301,0.57992005,0.046825655
46388,36081063302,0.53858507,0.041984405
46389,36081063500,0.57803828,0.038790721
46390,36081063700,0.57509214,0.038544975
46391,36081063800,0.43113756,0.020100925
46392,36081063900,0.50161445,0.033802871
46393,36081064101,0.64498413,0.045320667
46395,36081064500,0.58484232,0.039784882
46396,36081064600,0.39777392,0.019449772
46397,36081065000,0.35974023,0.020476863
46398,36081065400,0.45235291,0.022226507
46399,36081065600,0.43592781,0.017798435
46400,36081065702,0.45248696,0.045475379
46401,36081065703,0.50986642,0.04457688
46402,36081065900,0.53966677,0.046215769
46403,36081066000,0.45822316,0.019936319
46404,36081066100,0.54732174,0.053286817
46405,36081066300,0.64356375,0.041239277
46406,36081066400,0.43067688,0.011662589
46407,36081066501,0.62776309,0.042002864
46408,36081066701,0.57132548,0.039535023
46409,36081066900,0.55569464,0.06068344
46410,36081067100,0.52762568,0.041228086
46411,36081067700,0.59178036,0.042824052
46412,36081067900,0.53053117,0.021942366
46413,36081068000,0.43150532,0.017453112
46414,36081068200,0.30269155,0.030070564
46415,36081068300,0.53628671,0.016093323
46416,36081068700,0.57615554,0.018467929
46417,36081069000,0.36775073,0.017566942
46418,36081069300,0.57651919,0.024464697
46419,36081069400,0.41528216,0.020544635
46420,36081069500,0.62681204,0.032853611
46421,36081069701,0.54760927,0.021848589
46422,36081069702,0.5921008,0.024689654
46423,36081070300,0.54465961,0.042229224
46424,36081070700,0.59558451,0.037659697
46425,36081070900,0.51344883,0.037401881
46426,36081071100,0.55902141,0.025757249
46427,36081071303,0.52637041,0.025750011
46428,36081071304,0.59050691,0.01815613
46429,36081071305,0.53926522,0.022153696
46430,36081071306,0.57532787,0.019118581
46432,36081071701,0.57935256,0.017430903
46433,36081071702,0.56613392,0.02045917
46434,36081071900,0.55722153,0.022804311
46435,36081072100,0.57279414,0.016026216
46436,36081072300,0.62891692,0.042730421
46437,36081072900,0.59239358,0.046823159
46438,36081073100,0.6455549,0.046893302
46439,36081073700,0.54713058,0.04797693
46440,36081073900,0.52252257,0.032574143
46441,36081074100,0.57884389,0.032050889
46442,36081074300,0.55871463,0.019786399
46443,36081074500,0.54887623,0.017897744
46444,36081074700,0.60521108,0.020518955
46445,36081074900,0.57092208,0.073384598
46446,36081075701,0.56749231,0.034591354
46447,36081075702,0.58584547,0.030434309
46448,36081076901,0.55373454,0.032359306
46449,36081076902,0.59959096,0.03808457
46450,36081077300,0.52452958,0.034747757
46451,36081077500,0.53325844,0.02839548
46452,36081077902,0.56629062,0.02528492
46453,36081077903,0.51777291,0.023866227
46454,36081077904,0.54190624,0.015287867
46455,36081077905,0.50893414,0.035825234
46456,36081077906,0.51644236,0.026727352
46457,36081077907,0.5190897,0.020976366
46458,36081077908,0.50640076,0.018395226
46459,36081078800,0.3711291,0.022693537
46460,36081079000,0.39266846,0.019728262
46461,36081079200,0.38737008,0.023809953
46463,36081079701,0.59529084,0.013794835
46464,36081079702,0.54779184,0.016057249
46465,36081079900,0.59372056,0.024543351
46466,36081080301,0.61742485,0.020601556
46467,36081080302,0.57111478,0.024227705
46468,36081080900,0.53356785,0.022001661
46469,36081081400,0.39444113,0.015610247
46470,36081081800,0.42412266,0.016413389
46471,36081083700,0.57286584,0.016643798
46472,36081083800,0.46041757,0.018408693
46473,36081084000,0.4278554,0.013927801
46474,36081084500,0.45156562,0.015486858
46475,36081084601,0.44464821,0.026506441
46476,36081084602,0.50759923,0.042431414
46477,36081084900,0.48096332,0.010683157
46478,36081085300,0.53794765,0.013773612
46479,36081085500,0.49209225,0.012877923
46480,36081085700,0.52249151,0.013662053
46481,36081085900,0.541852,0.014791797
46482,36081086100,0.54746205,0.023290616
46483,36081086300,0.51015633,0.012066469
46484,36081086400,0.51118326,0.024707388
46485,36081086500,0.52763766,0.018937496
46486,36081086900,0.4856323,0.028680688
46487,36081087100,0.41060573,0.019099025
46488,36081088400,0.51947999,0.023444597
46489,36081088901,0.54979533,0.014151613
46490,36081089200,0.58116716,0.023635022
46491,36081090700,0.52436751,0.047228049
46492,36081091601,0.5946995,0.038313098
46494,36081091900,0.50654453,0.022057176
46495,36081092200,0.53853989,0.053580999
46496,36081092500,0.51419789,0.024843447
46497,36081092800,0.61327946,0.055653702
46498,36081092900,0.53245842,0.020451475
46499,36081093401,0.55283809,0.039584473
46500,36081093402,0.51269841,0.030424748
46501,36081093800,0.49108315,0.028744239
46502,36081093900,0.55667591,0.026721345
46503,36081094201,0.36704543,0.019706005
46504,36081094202,0.33722591,0.015851274
46505,36081094203,0.41776493,0.017038919
46506,36081094500,0.57187253,0.029258825
46507,36081094700,0.49125728,0.029932374
46508,36081095400,0.37872693,0.015792808
46509,36081096400,0.37637085,0.018457271
46510,36081097202,0.33558902,0.011659119
46511,36081097203,0.31480759,0.0085497219
46512,36081097204,0.3450346,0.016396455
46513,36081097300,0.58216506,0.040427938
46514,36081098100,0.51141012,0.037947863
46515,36081098700,0.56094784,0.033197951
46516,36081099100,0.57899123,0.027328396
46517,36081099200,0.40552372,0.018665593
46518,36081099701,0.59307957,0.041149233
46519,36081099703,0.64093608,0.03713787
46520,36081099704,0.57072425,0.029183706
46521,36081099705,0.65428364,0.053943302
46522,36081099801,0.3907375,0.010782382
46523,36081099802,0.3694438,0.015133725
46524,36081099900,0.37649539,0.074711643
46525,36081100801,0.36845297,0.02933892
46526,36081100802,0.40703529,0.012478377
46527,36081101001,0.37520847,0.010090068
46528,36081101002,0.45241445,0.03224403
46529,36081101700,0.59885895,0.029012941
46530,36081102900,0.49609366,0.034483414
46531,36081103201,0.36177605,0.011250299
46532,36081103202,0.42964023,0.015466699
46533,36081103300,0.60774165,0.028865855
46534,36081103900,0.61079603,0.02321597
46535,36081104700,0.59642529,0.018958855
46536,36081105900,0.55394763,0.03147443
46537,36081107201,0.55309349,0.04030519
46538,36081108500,0.59275109,0.034751963
46539,36081109300,0.58246303,0.037447516
46540,36081109700,0.51048231,0.035937559
46541,36081109900,0.64540362,0.031204483
46542,36081111300,0.55654573,0.035769951
46543,36081112300,0.48653138,0.031743106
46544,36081112900,0.62565994,0.038428996
46545,36081113300,0.61865002,0.045348052
46546,36081113900,0.52207011,0.031521603
46547,36081114100,0.69050843,0.039029274
46548,36081114700,0.576316,0.04340652
46549,36081115100,0.62144583,0.053313628
46550,36081115500,0.54470181,0.029952029
46551,36081115700,0.5570311,0.021139264
46552,36081115900,0.51700765,0.018966533
46553,36081116100,0.55309933,0.016469371
46554,36081116300,0.51390034,0.011829059
46555,36081116700,0.53692061,0.026326144
46556,36081117100,0.51545125,0.024129495
46557,36081117500,0.53772134,0.019448983
46558,36081118100,0.58006185,0.037758771
46559,36081118500,0.51430887,0.031475291
46560,36081118700,0.52106375,0.025435898
46561,36081118900,0.52632779,0.024965193
46562,36081119100,0.56358737,0.023021407
46563,36081119300,0.59505481,0.032211326
46564,36081119500,0.5918017,0.0478798
46565,36081119900,0.5716514,0.032433152
46566,36081120100,0.53011209,0.031129144
46567,36081120300,0.58052248,0.030819213
46568,36081120500,0.57639068,0.023995792
46569,36081120700,0.61046332,0.029141819
46570,36081121500,0.57899749,0.021337505
46571,36081122300,0.60363764,0.027580138
46572,36081122701,0.54713404,0.017310854
46573,36081122702,0.42977452,0.013543679
46574,36081124100,0.54168367,0.023101445
46575,36081124700,0.57264251,0.028721327
46576,36081125700,0.50679743,0.022644509
46577,36081126500,0.53357959,0.036937263
46578,36081126700,0.54302847,0.029069155
46579,36081127700,0.54611027,0.032081198
46581,36081129102,0.63025367,0.034774818
46582,36081129103,0.55353338,0.038419485
46583,36081129104,0.55231106,0.031903181
46584,36081130100,0.53671384,0.030812539
46585,36081133300,0.61955172,0.028824996
46586,36081133900,0.61007112,0.049363229
46587,36081134100,0.60784024,0.026013097
46588,36081134700,0.53170937,0.017316787
46589,36081136700,0.59780484,0.021215083
46590,36081137700,0.53646135,0.020322025
46591,36081138501,0.64734507,0.024525922
46592,36081139900,0.58028877,0.039752267
46593,36081140300,0.589454,0.032519192
46594,36081140901,0.56708902,0.047590107
46595,36081140902,0.64070249,0.03209503
46596,36081141700,0.61765021,0.023854723
46597,36081142900,0.62606466,0.026285553
46598,36081143500,0.56609243,0.035605226
46599,36081144100,0.60073775,0.028664293
46600,36081144700,0.50426483,0.025804834
46601,36081145101,0.51782995,0.043099973
46602,36081145102,0.50222498,0.029501792
46603,36081145900,0.57689399,0.031783998
46604,36081146300,0.53328854,0.027386902
46605,36081146700,0.54018313,0.030294668
46606,36081147100,0.52398002,0.028248193
46607,36081147900,0.57424569,0.028932022
46608,36081148300,0.55940986,0.045555633
46609,36081150701,0.59663504,0.03431445
46610,36081150702,0.65158617,0.036181141
46611,36081152901,0.59518725,0.027417395
46612,36081152902,0.61001039,0.028133314
46614,36081155102,0.52990675,0.031560685
46616,36081157101,0.60697287,0.022664705
46617,36081157102,0.55437243,0.043424353
46618,36081157901,0.64784634,0.02744811
46619,36081157902,0.52346987,0.031501692
46620,36081157903,0.59610057,0.029511599
46621,36081161700,0.52059549,0.03133706
46622,36081162100,0.50451964,0.023634776
46665,36085000300,0.44539705,0.03574387
46666,36085000600,0.43304047,0.035915997
46667,36085000700,0.37117165,0.013293052
46668,36085000800,0.47903228,0.025167655
46669,36085000900,0.39120719,0.027598605
46670,36085001100,0.3803468,0.018543273
46671,36085001700,0.39098972,0.037405819
46672,36085001800,0.51527727,0.044200651
46673,36085002001,0.49246123,0.034818694
46674,36085002002,0.56162822,0.030369159
46675,36085002100,0.3903057,0.018263349
46676,36085002700,0.39568564,0.033112854
46677,36085002900,0.35695842,0.011104716
46678,36085003300,0.48691007,0.026985576
46679,36085003600,0.54850918,0.038191397
46680,36085003900,0.43943194,0.02651415
46681,36085004000,0.38617009,0.008320271
46682,36085004700,0.55802703,0.039671898
46683,36085005000,0.55605489,0.030641977
46684,36085005900,0.53836584,0.043935057
46685,36085006400,0.42735085,0.023052758
46686,36085006700,0.51981825,0.051878121
46687,36085007000,0.48786828,0.02374362
46688,36085007400,0.49698225,0.021461388
46689,36085007500,0.42811352,0.028080838
46690,36085007700,0.38582072,0.02777268
46691,36085008100,0.3613129,0.020358808
46692,36085009601,0.5627616,0.035079483
46693,36085009602,0.54673386,0.029723102
46694,36085009700,0.39891356,0.021850372
46695,36085010500,0.40889776,0.023864105
46696,36085011201,0.47181275,0.023374844
46697,36085011202,0.49318132,0.019719986
46698,36085011401,0.44297653,0.023625065
46699,36085011402,0.44894105,0.029558439
46700,36085012100,0.52005333,0.044743847
46701,36085012200,0.52024156,0.038197473
46702,36085012500,0.46464351,0.031100966
46703,36085012804,0.50802362,0.024806825
46704,36085012805,0.49288678,0.032737833
46705,36085012806,0.52558643,0.0219067
46706,36085013201,0.61540437,0.068917185
46707,36085013203,0.50966734,0.029249776
46708,36085013204,0.50125474,0.032726821
46709,36085013301,0.33770245,0.015801454
46710,36085013302,0.38847572,0.019394949
46711,36085013400,0.46674582,0.037213415
46712,36085013800,0.54436952,0.031980563
46713,36085014100,0.46063104,0.032324784
46714,36085014604,0.5673126,0.02401806
46715,36085014605,0.54883558,0.037549403
46716,36085014606,0.54239398,0.02204706
46717,36085014607,0.53782201,0.029134003
46718,36085014608,0.59239286,0.031190811
46719,36085014700,0.4754445,0.043508794
46720,36085015100,0.58147526,0.034632534
46721,36085015601,0.58025444,0.03094805
46722,36085015602,0.53191864,0.043185774
46723,36085015603,0.5682056,0.027994575
46724,36085016901,0.54565686,0.03658773
46725,36085017005,0.58754325,0.033961549
46726,36085017007,0.50606078,0.025153037
46727,36085017008,0.62480289,0.021885708
46728,36085017009,0.56951618,0.030773845
46729,36085017010,0.5627647,0.017946756
46730,36085017011,0.53709143,0.031533748
46731,36085017012,0.57240319,0.031012669
46732,36085017300,0.38709727,0.022202417
46733,36085017600,0.582219,0.029878238
46734,36085017700,0.5635156,0.028615555
46735,36085018100,0.54148948,0.054742347
46736,36085018701,0.50986344,0.049508575
46737,36085018702,0.53063464,0.022025498
46738,36085018901,0.57954353,0.030208362
46739,36085018902,0.55378401,0.02656446
46740,36085019700,0.5831821,0.051537558
46741,36085019800,0.57846618,0.026677085
46742,36085020100,0.40009961,0.033763587
46743,36085020700,0.3521032,0.014792073
46744,36085020801,0.57631576,0.020047834
46745,36085020803,0.57774109,0.025562972
46746,36085020804,0.57014817,0.027136708
46747,36085021300,0.4056702,0.022114165
46748,36085022300,0.40548515,0.024832785
46749,36085022600,0.57682759,0.023987062
46751,36085023100,0.43876296,0.023107905
46752,36085023900,0.36582994,0.023047613
46753,36085024401,0.54697865,0.028720612
46754,36085024402,0.59581649,0.03119076
46755,36085024700,0.44356525,0.030818261
46756,36085024800,0.51221448,0.02971877
46757,36085025100,0.63536114,0.031366676
46758,36085027301,0.56978434,0.028810319
46759,36085027302,0.62778467,0.027498737
46760,36085027702,0.54924601,0.018719492
46761,36085027704,0.59422201,0.022994248
46762,36085027705,0.59789181,0.020080324
46763,36085027706,0.53564972,0.024469547
46764,36085027900,0.60025811,0.060224399
46765,36085029102,0.5428915,0.032082755
46766,36085029103,0.53260541,0.020707479
